,movieId,imdbId,tmdbId
33863,143886,3062742,250572
33864,143890,4938416,353595
33865,143892,3905662,328246
33866,143894,4224328,320589
33867,143896,4144504,319073
33868,143898,2431934,184608
33869,143906,83677,84658
33870,143910,1298530,139646
33871,143912,422981,119256
33872,143914,213035,153410
33873,143919,2585072,214219
33874,143935,106680,238458
33875,143937,229328,265760
33876,143942,60737,84114
33877,143946,50103,40826
33878,143957,69992,26015
33879,143959,1034305,41434
33880,143961,229499,58405
33881,143963,23982,111460
33882,143969,4176826,318917
33883,143972,2393825,237303
33884,143974,2093100,79580
33885,143980,68708,30933
33886,143986,104575,124088
33887,143990,1178522,47084
33888,143994,59437,54297
33889,143998,482374,10094
33890,144005,2222430,70553
33891,144013,29611,57662
33892,144017,194143,61656
33893,144020,1340765,58106
33894,144022,138393,44848
33895,144027,10195,175005
33896,144029,299988,20381
33897,144031,81053,97108
33898,144033,2137376,91001
33899,144035,196355,125527
33900,144037,499540,78115
33901,144048,88149,158939
33902,144050,3646944,292739
33903,144052,2855724,363439
33904,144056,4466362,325848
33905,144058,2251828,335724
33906,144060,4355574,334328
33907,144062,4995590,355600
33908,144064,3899932,316761
33909,144066,2825230,257117
33910,144068,2109127,362373
33911,144070,3379814,341886
33912,144072,2238470,291151
33913,144074,499004,14091
33914,144080,69395,46565
33915,144084,87430,84984
33916,144088,64019,49456
33917,144092,62707,74657
33918,144094,63500,122787
33919,144102,61157,80443
33920,144110,981293,136572
33921,144124,46881,107035
33922,144128,43261,74656
33923,144134,3745906,291866
33924,144136,73015,38201
33925,144138,4085696,298931
33926,144140,1067084,40692
33927,144142,51828,216363
33928,144144,51211,255784
33929,144146,3526462,291336
33930,144148,2297031,112162
33931,144150,4079142,324293
33932,144152,3817962,299715
33933,144154,2611390,245855
33934,144158,2914740,341051
33935,144160,150943,220200
33936,144162,155671,90079
33937,144164,83936,103210
33938,144166,407048,139637
33939,144168,843868,211144
33940,144170,2297906,171952
33941,144172,3286052,334536
33942,144174,240641,113097
33943,144176,3140724,320343
33944,144178,2090594,143602
33945,144180,1826550,267178
33946,144182,3197766,331576
33947,144186,3919598,359255
33948,144188,1587427,77821
33949,144190,86838,203226
33950,144192,55644,156225
33951,144194,1008010,24567
33952,144196,1612319,106845
33953,144198,4900018,360341
33954,144202,296712,48761
33955,144204,4948452,360638
33956,144206,3791302,329819
33957,144208,1351099,65576
33958,144210,3597400,259985
33959,144212,485552,32160
33960,144216,4420110,360605
33961,144218,2206082,217775
33962,144220,1615885,108614
33963,144222,2947832,230211
33964,144224,4935418,334394
33965,144226,2189418,248417
33966,144228,2883236,190250
33967,144230,1959325,165181
33968,144234,57589,268212
33969,144238,52553,262945
33970,144240,52168,37679
33971,144242,52047,27364
33972,144244,51149,82963
33973,144248,54225,49697
33974,144250,3169780,227350
33975,144254,1388402,61718
33976,144256,1517239,26781
33977,144258,875025,38015
33978,144260,4156924,320150
33979,144262,2537390,333287
33980,144264,4319112,300433
33981,144266,2236160,268725
33982,144268,2125685,289712
33983,144270,2559458,285844
33984,144272,2570414,225285
33985,144274,3634940,267467
33986,144276,4019426,291692
33987,144278,214728,32249
33988,144280,1292575,39111
33989,144282,1138442,58959
33990,144284,1331291,38988
33991,144286,3480556,286668
33992,144288,891520,25744
33993,144290,433328,32213
33994,144292,826024,32152
33995,144294,484090,37973
33996,144296,2996684,274626
33997,144298,1614950,50479
33998,144300,3414954,247954
33999,144302,3144098,235704
34000,144304,2385138,128842
34001,144306,1832438,65881
34002,144308,1193490,107976
34003,144310,1330525,18060
34004,144312,2835556,210966
34005,144314,483918,77504
34006,144316,440067,32229
34007,144318,489067,32162
34008,144320,1942825,71620
34009,144322,488762,32163
34010,144324,1138457,32149
34011,144326,473490,32157
34012,144328,1242755,36063
34013,144330,1471236,29977
34014,144332,1092034,52418
34015,144334,1611840,41980
34016,144336,2354141,230210
34017,144338,757223,13311
34018,144340,1814665,82477
34019,144342,1846803,56578
34020,144344,891488,55765
34021,144346,2251662,120713
34022,144348,2554270,154030
34023,144350,1275861,32932
34024,144352,2347134,141819
34025,144354,3259968,254672
34026,144356,1648093,62977
34027,144358,1937388,101056
34028,144360,3504824,254526
34029,144362,1843120,61062
34030,144364,1156444,25655
34031,144366,398373,10257
34032,144368,1535495,44245
34033,144370,2957774,233112
34034,144372,1465518,41441
34035,144374,2709764,193717
34036,144376,3281394,239853
34037,144378,969268,104176
34038,144380,3479208,269340
34039,144382,2471940,32946
34040,144384,1518828,37849
34041,144386,1087906,33338
34042,144388,973847,31036
34043,144390,1483421,44133
34044,144392,1883397,73897
34045,144394,1345525,37850
34046,144396,1092287,32150
34047,144398,2972362,214910
34048,144400,446313,18816
34049,144402,4136696,280019
34050,144404,2828840,180651
34051,144406,1129415,37196
34052,144408,3341072,244114
34053,144410,102351,11175
34054,144412,1347007,24821
34055,144414,997229,24822
34056,144416,473267,14660
34057,144418,1238304,19238
34058,144420,1322315,20458
34059,144422,2972482,281780
34060,144424,2024506,153795
34061,144426,157472,15028
34062,144428,1533086,36681
34063,144430,457007,40452
34064,144432,2015315,81460
34065,144434,415689,32173
34066,144436,435026,28366
34067,144438,2106741,129850
34068,144440,2173024,121491
34069,144442,1483004,31714
34070,144444,1825955,55758
34071,144448,2076298,324017
34072,144460,1438461,25626
34073,144464,287624,206
34074,144466,2824852,258947
34075,144468,444626,18638
34076,144470,2565752,253775
34077,144472,2825120,253451
34078,144474,2550112,246205
34079,144476,8827,136842
34080,144478,2191400,211005
34081,144480,3922810,299400
34082,144482,3118452,335866
34083,144484,452345,12828
34084,144486,117254,56549
34085,144488,1599378,50458
34086,144490,1935094,75931
34087,144492,2253742,124294
34088,144494,3892620,284063
34089,144496,969367,70131
34090,144498,1307057,16313
34091,144500,1900891,68252
34092,144502,1438522,32272
34093,144504,2072962,81242
34094,144506,1156479,38604
34095,144508,1236370,26010
34096,144510,3554976,264273
34097,144512,410537,21792
34098,144514,2007413,77175
34099,144516,2208020,204053
34100,144518,425414,35851
34101,144520,2171993,96664
34102,144522,398563,5846
34103,144524,2969522,195276
34104,144526,416853,56790
34105,144528,2130033,86279
34106,144530,1349853,24889
34107,144532,2969656,204553
34108,144534,462684,45089
34109,144536,295368,23609
34110,144538,2186715,137409
34111,144540,341334,352128
34112,144542,1371585,90147
34113,144544,2282917,208429
34114,144546,2763764,194872
34115,144548,455400,14561
34116,144550,2186819,116227
34117,144552,1604670,72650
34118,144554,816437,32159
34119,144556,2308725,108972
34120,144558,1722513,58679
34121,144560,914845,28917
34122,144562,1232106,24037
34123,144564,1465499,34777
34124,144566,1814819,50210
34125,144568,2973516,204260
34126,144570,1372692,25124
34127,144572,1935785,132957
34128,144574,1611823,42380
34129,144576,455116,10265
34130,144578,1740002,117506
34131,144580,2967578,199584
34132,144582,455195,32164
34133,144584,1437362,72074
34134,144586,1533085,52441
34135,144588,3560580,257568
34136,144590,1852904,74639
34137,144592,3121442,262137
34138,144594,851515,33106
34139,144596,1305730,49095
34140,144598,1572168,40025
34141,144600,2053339,162006
34142,144602,470711,37502
34143,144604,295578,45303
34144,144606,270288,4912
34145,144608,258489,127849
34146,144610,390043,45407
34147,144612,2332707,194523
34148,144614,3529656,328869
34149,144616,2049589,250671
34150,144618,3272570,324253
34151,144620,1051904,257445
34152,144622,4504040,334682
34153,144626,4696222,343843
34154,144630,3210282,340753
34155,144632,3118874,330127
34156,144634,1254322,329829
34157,144636,3277624,320146
34158,144638,3582088,254155
34159,144640,3230608,280612
34160,144642,891562,40122
34161,144644,4432058,335640
34162,144646,3397948,364153
34163,144650,1943014,157422
34164,144652,39460,90800
34165,144654,2739338,226354
34166,144656,4428814,329712
34167,144658,4338434,358912
34168,144660,2618368,264401
34169,144662,1872102,200645
34170,144664,2356464,233639
34171,144666,32261,3936
34172,144668,3293462,281826
34173,144670,1558952,113377
34174,144672,107415,19553
34175,144674,1576433,67499
34176,144676,2140671,134812
34177,144678,2343266,128140
34178,144680,1766044,141520
34179,144682,6689,53416
34180,144684,4354740,335392
34181,144686,72783,21459
34182,144688,2302966,263471
34183,144690,7507,13707
34184,144692,97410,8415
34185,144694,6548,2079
34186,144696,7162,2078
34187,144698,2245003,290762
34188,144700,3877296,339060
34189,144702,3105008,222832
34190,144704,865560,68335
34191,144706,1592287,47761
34192,144708,2910508,306969
34193,144710,1333015,51270
34194,144712,2049636,345323
34195,144714,3862750,304372
34196,144716,3164256,253414
34197,144718,77888,56132
34198,144720,425137,151069
34199,144722,283453,44287
34200,144724,97971,84071
34201,144728,51572,35128
34202,144734,1817771,218784
34203,144736,4024210,354150
34204,144738,4515684,334924
34205,144740,30814,102901
34206,144742,1275724,97274
34207,144744,2109141,326058
34208,144746,2822578,262169
34209,144750,498505,89116
34210,144752,3208802,363805
34211,144754,3355510,322850
34212,144756,1772261,309919
34213,144758,3735554,305044
34214,144760,3181776,346808
34215,144762,4163020,306964
34216,144764,2788512,361050
34217,144770,498567,26130
34218,144772,39154,125232
34219,144774,4660952,345519
34220,144776,1931421,106629
34221,144782,3603808,323370
34222,144784,4374460,319993
34223,144786,405022,51935
34224,144788,29584,64551
34225,144790,58660,128848
34226,144804,45072,149895
34227,144808,42642,125666
34228,144812,40153,30015
34229,144814,40119,61431
34230,144816,37078,26849
34231,144828,24703,3578
34232,144832,27347,223655
34233,144842,43350,114081
34234,144848,2845578,246013
34235,144852,76218,260886
34236,144858,80800,45555
34237,144862,35669,176143
34238,144866,37990,106826
34239,144880,63763,149180
34240,144882,64964,146787
34241,144884,68723,151732
34242,144886,153520,332757
34243,144888,203090,157779
34244,144890,200049,167874
34245,144894,5113926,362439
34246,144896,71147,104954
34247,144902,43086,29257
34248,144906,53461,18447
34249,144910,3213684,321303
34250,144912,251057,144580
34251,144916,1954407,87022
34252,144918,475999,99708
34253,144920,1536374,109894
34254,144924,1424366,50086
34255,144926,1473801,21954
34256,144928,53600,41311
34257,144930,49023,40933
34258,144932,780577,59333
34259,144934,2436516,191562
34260,144936,331072,146933
34261,144938,2752724,221800
34262,144940,87742,72664
34263,144942,417686,28416
34264,144950,3983266,292035
34265,144952,174557,172396
34266,144956,810746,76040
34267,144958,1941653,160106
34268,144960,46218,798
34269,144962,1856057,356161
34270,144964,4228294,336811
34271,144966,880504,62616
34272,144968,4640564,364781
34273,144970,2374835,146404
34274,144972,63609,258656
34275,144974,3144708,284841
34276,144976,2494362,294963
34277,144982,2473510,146301
34278,144984,4430136,363413
34279,144986,1861421,70530
34280,144988,970519,70656
34281,144990,1609962,228221
34282,144992,425985,1899
34283,144994,78217,218296
34284,145004,71535,28068
34285,145006,71465,28072
34286,145008,66144,77642
34287,145010,73461,28071
34288,145012,88089,131815
34289,145014,64888,64624
34290,145022,3700456,339669
34291,145024,3514982,289820
34292,145026,2909748,339312
34293,145028,3614530,266639
34294,145030,2006295,293646
34295,145032,2922590,314400
34296,145034,4173478,334991
34297,145036,2889112,253273
34298,145038,331231,48615
34299,145040,3751304,284343
34300,145042,499484,35724
34301,145044,1584921,93178
34302,145046,1292561,84094
34303,145048,1715223,84942
34304,145050,1869682,72792
34305,145052,1526578,56623
34306,145054,2994962,264978
34307,145056,2600742,216539
34308,145058,2776344,184219
34309,145062,457121,257253
34310,145064,4025514,356296
34311,145066,4909348,355178
34312,145070,4105970,325302
34313,145072,783494,46526
34314,145074,371576,49216
34315,145078,278675,59095
34316,145080,3454574,329020
34317,145082,3477554,292014
34318,145084,2113636,285387
34319,145088,3055402,339362
34320,145090,118933,2734
34321,145092,369059,51083
34322,145094,2393827,301846
34323,145096,5042426,361380
34324,145098,245540,74474
34325,145100,90455,58207
34326,145102,457355,32286
34327,145106,2325833,288129
34328,145108,84269,273896
34329,145110,95545,32329
34330,145112,39383,44296
34331,145114,1281383,75886
34332,145116,193997,67810
34333,145118,4425138,337473
34334,145120,117078,53689
34335,145122,3176134,314462
34336,145124,1807984,77241
34337,145126,1537772,52183
34338,145128,2114510,239534
34339,145130,3159564,236317
34340,145132,2608224,171160
34341,145140,2582502,254172
34342,145142,3212904,347754
34343,145144,250617,55249
34344,145146,328007,47354
34345,145150,2910904,298382
34346,145156,377102,80660
34347,145158,977680,22672
34348,145160,871867,13721
34349,145162,268579,28314
34350,145168,29161,32428
34351,145170,24886,109298
34352,145172,25211,132714
34353,145174,24792,67790
34354,145176,23215,81338
34355,145178,22647,80928
34356,145180,22899,106112
34357,145182,22147,134360
34358,145184,28368,109329
34359,145186,29149,58160
34360,145188,29188,66997
34361,145192,27281,66819
34362,145194,28378,67661
34363,145196,27963,67113
34364,145198,27100,67626
34365,145200,26872,67162
34366,145202,27212,109323
34367,145204,25126,54509
34368,145206,24285,101806
34369,145208,23854,161836
34370,145212,1308169,20432
34371,145216,45515,120615
34372,145218,423849,34942
34373,145220,1468703,44224
34374,145224,1294144,36153
34375,145226,65470,92804
34376,145230,64188,69058
34377,145232,2354196,115738
34378,145235,2994948,271665
34379,145240,1653002,98557
34380,145242,1779401,129175
34381,145264,41416,92819
34382,145277,113843,118427
34383,145279,87616,87148
34384,145281,1545315,49347
34385,145283,3626804,291343
34386,145285,221905,41656
34387,145299,2190467,296025
34388,145303,117566,53310
34389,145307,102996,45147
34390,145312,65999,62762
34391,145315,1090903,44135
34392,145320,3026144,287636
34393,145322,19489,117435
34394,145324,774756,5881
34395,145326,37414,55240
34396,145333,59905,4893
34397,145335,3135424,291540
34398,145340,2577854,228294
34399,145342,58349,111398
34400,145344,1111876,31686
34401,145360,90788,30879
34402,145364,78989,81772
34403,145370,3279818,314443
34404,145372,2726270,298653
34405,145374,2239096,135659
34406,145382,271237,71147
34407,145384,3140100,254201
34408,145388,2555652,365491
34409,145390,2102396,113329
34410,145394,49429,28061
34411,145396,55022,88266
34412,145398,69141,5484
34413,145400,3420392,262871
34414,145402,59045,66087
34415,145404,60901,129627
34416,145406,58618,117567
34417,145414,64660,113782
34418,145418,3203606,294016
34419,145424,58446,324178
34420,145426,61598,121329
34421,145428,63319,96368
34422,145432,69366,129847
34423,145434,67142,129851
34424,145438,69493,156988
34425,145440,68344,156995
34426,145442,71766,146970
34427,145444,71417,157724
34428,145446,72160,179178
34429,145466,85514,115042
34430,145468,2900624,231001
34431,145470,86531,341201
34432,145474,78976,140648
34433,145476,77636,57578
34434,145482,56942,77860
34435,145487,491399,26040
34436,145489,167049,56195
34437,145491,270560,34729
34438,145493,365043,44899
34439,145496,1172587,51485
34440,145500,266078,18017
34441,145502,4342172,353148
34442,145504,3400460,277541
34443,145506,3600588,238781
34444,145508,2356304,247720
34445,145510,1098356,20323
34446,145512,290654,60278
34447,145514,4428788,352157
34448,145518,2292903,111170
34449,145520,974583,17038
34450,145522,1499249,44037
34451,145524,2117905,135309
34452,145532,55856,79506
34453,145534,55937,107081
34454,145538,57535,81654
34455,145558,61074,40141
34456,145566,68193,30552
34457,145570,90903,30872
34458,145572,92516,40461
34459,145574,95132,47453
34460,145576,87759,40145
34461,145578,95941,28848
34462,145584,75614,27703
34463,145586,78224,42326
34464,145590,94997,28847
34465,145596,3876372,287493
34466,145598,2763746,273096
34467,145600,66140,217085
34468,145602,3463244,293476
34469,145604,458485,31973
34470,145606,3674410,339077
34471,145610,47567,280957
34472,145620,55114,157174
34473,145624,57268,76833
34474,145636,63979,133941
34475,145638,39629,4419
34476,145668,61404,135385
34477,145676,58651,296491
34478,145700,51951,70864
34479,145702,55106,44444
34480,145724,71647,74836
34481,145728,2636456,241070
34482,145731,1861375,74944
34483,145733,1837587,74945
34484,145735,3922474,335872
34485,145737,3661236,366045
34486,145739,1141702,253257
34487,145741,1783331,81644
34488,145743,1683472,56663
34489,145745,187598,268788
34490,145747,1536051,222581
34491,145749,3545324,318914
34492,145751,80900,113255
34493,145753,98669,36880
34494,145755,87317,139945
34495,145759,2175927,97632
34496,145761,2379080,258075
34497,145763,4229938,310126
34498,145765,97270,37055
34499,145769,126771,107596
34500,145771,1343750,79329
34501,145773,3540136,335462
34502,145775,1730714,342786
34503,145783,86289,110261
34504,145785,85250,45233
34505,145787,86176,83223
34506,145789,94059,86251
34507,145799,98321,66664
34508,145809,112747,84060
34509,145817,1043585,105989
34510,145823,420728,35953
34511,145827,261985,105866
34512,145831,80362,124393
34513,145833,259196,158598
34514,145837,83710,40084
34515,145839,3322364,321741
34516,145857,4341532,321039
34517,145861,94900,148451
34518,145873,53217,267389
34519,145881,52634,37216
34520,145885,56388,139609
34521,145889,59589,198820
34522,145893,73679,79921
34523,145903,67297,85442
34524,145905,245509,213556
34525,145915,3800796,353345
34526,145917,188194,114184
34527,145919,64121,68756
34528,145921,2814362,271331
34529,145923,259958,315256
34530,145925,1832381,64931
34531,145929,282658,18492
34532,145931,468975,27875
34533,145933,115004,125148
34534,145935,2452042,227973
34535,145937,4176604,278393
34536,145939,353975,134477
34537,145941,4288,53368
34538,145943,3341718,297023
34539,145947,93426,64015
34540,145949,55840,363157
34541,145951,172184,36693
34542,145953,77807,20863
34543,145955,2396701,120478
34544,145958,144106,8556
34545,145960,2881698,224815
34546,145962,6589,118576
34547,145964,5084,118580
34548,145966,116672,56332
34549,145968,3425772,236368
34550,145972,403237,21753
34551,145974,403522,33446
34552,145976,47184,39016
34553,145978,3884528,320061
34554,145980,41263,37615
34555,145992,85452,27939
34556,145994,216755,27940
34557,145996,71617,87897
34558,145998,372166,208783
34559,146000,167346,211928
34560,146002,76998,64042
34561,146004,325005,41955
34562,146006,76101,38362
34563,146008,177892,68192
34564,146010,75190,263823
34565,146012,78648,139579
34566,146014,123975,56007
34567,146016,61028,279543
34568,146018,73743,65107
34569,146020,1249415,33627
34570,146022,81262,65264
34571,146024,92745,45227
34572,146028,83100,84254
34573,146030,168269,42651
34574,146032,59585,48676
34575,146034,56269,94696
34576,146036,77114,65089
34577,146038,84696,27925
34578,146040,230898,65123
34579,146042,77337,100888
34580,146044,17418,262806
34581,146046,1266037,62871
34582,146048,125111,63536
34583,146050,60747,41979
34584,146052,102569,31647
34585,146054,83805,72574
34586,146056,1861982,72066
34587,146058,4373868,322039
34588,146060,4219894,315226
34589,146062,4635162,355636
34590,146064,3919208,347331
34591,146066,3850798,304274
34592,146068,4019578,313653
34593,146070,3980868,289781
34594,146072,3121604,237214
34595,146074,2878406,191112
34596,146076,3021806,254725
34597,146078,3319518,304134
34598,146080,3360350,252431
34599,146082,2290845,100783
34600,146084,2321513,114564
34601,146086,2022444,224714
34602,146088,2606516,337456
34603,146090,2343847,77745
34604,146092,3783464,306391
34605,146094,3610936,306406
34606,146096,1213838,30065
34607,146098,1219390,310458
34608,146100,1634331,312597
34609,146102,833463,306411
34610,146104,833444,227600
34611,146106,233562,302472
34612,146108,267277,302435
34613,146110,63404,20622
34614,146112,64506,166874
34615,146114,66070,21466
34616,146116,272118,304701
34617,146118,71205,159365
34618,146120,245977,303966
34619,146122,157339,44059
34620,146124,79355,241174
34621,146126,244585,60730
34622,146128,156014,366120
34623,146130,253618,353813
34624,146132,82796,84693
34625,146134,85743,25499
34626,146136,85913,21462
34627,146138,123102,62803
34628,146140,86170,54256
34629,146142,253514,122895
34630,146144,89413,188719
34631,146146,266260,96112
34632,146148,90812,96159
34633,146150,395453,252073
34634,146152,91328,170845
34635,146154,260411,228650
34636,146156,93578,41903
34637,146158,96252,61271
34638,146160,300160,54656
34639,146162,260494,98122
34640,146164,100095,27624
34641,146166,259877,153170
34642,146168,261296,301671
34643,146170,102825,107745
34644,146172,101244,55627
34645,146174,254683,230437
34646,146176,267617,118809
34647,146178,104561,33202
34648,146180,105500,161402
34649,146182,126234,45002
34650,146184,106204,96147
34651,146186,107166,54814
34652,146188,107321,81551
34653,146190,107311,32295
34654,146192,290331,161442
34655,146194,32686,56598
34656,146196,2378401,266764
34657,146198,3809308,325690
34658,146200,1065329,42436
34659,146202,3016,127017
34660,146204,128974,225403
34661,146206,73803,78329
34662,146208,77610,72111
34663,146210,3748440,288171
34664,146212,3741316,333091
34665,146214,2574666,221444
34666,146216,111308,143881
34667,146218,110280,143980
34668,146220,109922,318562
34669,146222,121989,159657
34670,146224,112459,46375
34671,146226,135666,232728
34672,146228,135641,305899
34673,146230,116763,97449
34674,146232,116898,325555
34675,146234,117437,21566
34676,146236,116690,141613
34677,146238,115484,66292
34678,146240,116407,118632
34679,146242,233422,134446
34680,146244,118983,13986
34681,146246,135161,361992
34682,146248,119428,161238
34683,146250,119239,21906
34684,146252,118931,54969
34685,146254,225029,165016
34686,146256,118673,46373
34687,146258,210609,103048
34688,146260,173080,45533
34689,146262,211634,54959
34690,146264,111156,74405
34691,146266,4881032,366742
34692,146268,3144266,324986
34693,146270,4820312,366551
34694,146272,2184211,124217
34695,146275,3865478,314371
34696,146277,2445488,215711
34697,146279,3997238,288301
34698,146291,176097,84994
34699,146295,74080,88950
34700,146301,1424746,35652
34701,146303,3637028,284682
34702,146305,229664,65592
34703,146307,2474976,312831
34704,146309,4272866,315465
34705,146311,1603933,90992
34706,146313,1870548,355389
34707,146317,1332125,50535
34708,146321,89861,250638
34709,146323,111157,75133
34710,146325,1594534,43409
34711,146327,78655,67467
34712,146329,403783,51129
34713,146331,156917,169090
34714,146333,3329956,228198
34715,146335,3727096,299851
34716,146337,117026,367006
34717,146342,3263430,277435
34718,146344,3358304,365188
34719,146346,4103474,355436
34720,146348,245910,121652
34721,146350,3561236,347548
34722,146352,1734580,179805
34723,146354,2167895,150161
34724,146356,85667,169089
34725,146358,152836,20929
34726,146360,216817,62883
34727,146362,226847,161227
34728,146364,216707,165066
34729,146366,195002,142412
34730,146368,209263,305337
34731,146370,281913,227832
34732,146372,207341,161226
34733,146374,233856,39347
34734,146376,220594,319920
34735,146378,214931,117345
34736,146380,206067,211275
34737,146382,255097,363105
34738,146384,255111,35064
34739,146386,255305,304755
34740,146388,255309,81782
34741,146390,232079,159666
34742,146392,250690,166231
34743,146394,250483,165573
34744,146396,248012,56666
34745,146398,252277,232496
34746,146400,250415,157800
34747,146402,218533,41381
34748,146404,286504,271484
34749,146406,220596,232711
34750,146408,263491,348762
34751,146410,249588,325140
34752,146412,247944,276846
34753,146414,111158,75134
34754,146417,3714626,267831
34755,146419,2310800,199571
34756,146421,3626440,297603
34757,146423,3294200,294741
34758,146427,184596,53554
34759,146429,3631388,262113
34760,146431,107982,88126
34761,146433,2226301,89604
34762,146435,67197,17875
34763,146437,5074414,362077
34764,146439,165904,171174
34765,146441,4483262,365340
34766,146443,1408972,44282
34767,146449,2948712,339342
34768,146455,4522158,359070
34769,146463,3493688,366763
34770,146466,49087,86413
34771,146468,21768,85262
34772,146470,76660,66013
34773,146472,46945,174278
34774,146475,3509270,298844
34775,146477,3427066,343878
34776,146481,20945,85610
34777,146487,183451,150218
34778,146489,183449,92673
34779,146491,58311,31396
34780,146497,4150,199989
34781,146499,3880688,336033
34782,146501,2474310,254005
34783,146503,64574,117999
34784,146509,2210809,115871
34785,146511,4490654,348929
34786,146520,2634384,270696
34787,146523,117549,27766
34788,146540,3826188,321224
34789,146544,54763,58227
34790,146546,22778,247780
34791,146548,68821,127987
34792,146550,106758,55325
34793,146552,54861,84249
34794,146554,3630326,344043
34795,146560,42935,74437
34796,146562,57652,3012
34797,146564,19509,3565
34798,146574,75701,206018
34799,146582,4125220,355594
34800,146586,93763,89183
34801,146588,21810,128368
34802,146590,113017,116789
34803,146592,1224376,26651
34804,146595,98732,107393
34805,146600,403057,25354
34806,146604,3282858,306952
34807,146606,4224478,347258
34808,146608,167956,50189
34809,146614,168265,60810
34810,146630,178544,280182
34811,146632,375571,63825
34812,146634,1779826,80277
34813,146636,3073490,282762
34814,146638,2351524,125619
34815,146640,3733622,280755
34816,146642,2204080,300654
34817,146644,145393,127471
34818,146648,353168,15089
34819,146650,3568218,337549
34820,146654,4057632,364137
34821,146656,3076658,312221
34822,146660,1831829,62796
34823,146662,2065968,91417
34824,146664,464636,50010
34825,146666,1743360,60695
34826,146668,60450,4728
34827,146670,65769,11913
34828,146672,58135,4727
34829,146674,79200,10516
34830,146676,1022885,70044
34831,146678,1677642,130515
34832,146680,99377,86252
34833,146682,2980626,324325
34834,146684,5184298,367326
34835,146688,1291570,339527
34836,146690,61626,42693
34837,146692,62987,317260
34838,146694,1307858,70448
34839,146696,1680679,82941
34840,146698,1482989,53807
34841,146700,2186566,235044
34842,146702,32071,74751
34843,146704,1239228,58720
34844,146706,1175505,14558
34845,146708,276409,39317
34846,146710,385363,74922
34847,146712,2521188,251584
34848,146714,2343536,167424
34849,146716,1927068,133521
34850,146718,2370378,61580
34851,146720,3671676,278867
34852,146722,45661,27560
34853,146724,97038,81274
34854,146726,1572008,50652
34855,146728,2201251,170752
34856,146730,3593046,360203
34857,146732,3569782,270766
34858,146734,117621,75140
34859,146736,3962210,328739
34860,146750,47327,57991
34861,146762,58680,293395
34862,146764,59444,329868
34863,146768,173184,104945
34864,146770,71404,198531
34865,146772,60538,56978
34866,146776,74423,57310
34867,146786,92694,57914
34868,146790,403452,45990
34869,146806,139681,60018
34870,146812,101460,64948
34871,146816,107485,60191
34872,146820,115564,59857
34873,146830,33941,64032
34874,146838,52781,78812
34875,146842,55585,121464
34876,146848,77925,8430
34877,146852,240659,61217
34878,146854,44562,75532
34879,146856,47026,155956
34880,146858,1417038,42579
34881,146860,1655628,56922
34882,146864,3056858,293264
34883,146866,2217859,157827
34884,146870,3765088,271983
34885,146872,56969,70449
34886,146874,57422,36324
34887,146876,2616594,293189
34888,146878,61728,19548
34889,146880,1065307,134881
34890,146898,168780,61208
34891,146900,3276924,336004
34892,146902,3619102,368256
34893,146904,3343784,246133
34894,146906,1456606,211166
34895,146908,4298966,343426
34896,146910,1718766,51285
34897,146912,117622,75142
34898,146914,3921454,291006
34899,146916,1929449,276536
34900,146918,3077818,200823
34901,146920,3841866,327383
34902,146922,3136112,287426
34903,146924,411743,23857
34904,146926,3774790,332502
34905,146928,3661798,266058
34906,146930,363728,40635
34907,146932,1671496,73132
34908,146934,109673,122368
34909,146936,4440036,329206
34910,146938,103615,250029
34911,146940,76316,198511
34912,146942,76897,59959
34913,146944,78528,11530
34914,146946,2645164,207402
34915,146948,70887,49907
34916,146952,74284,67177
34917,146954,80094,107812
34918,146960,89057,198474
34919,146966,113007,183964
34920,146968,140439,24195
34921,146970,54242,71995
34922,146972,47372,274131
34923,146974,48739,62034
34924,146976,49153,220565
34925,146978,50813,217648
34926,146980,470082,63074
34927,146982,81541,60175
34928,146984,80929,24260
34929,146986,82726,53179
34930,146988,86420,58833
34931,146990,83618,52557
34932,146992,3708528,271388
34933,146994,3681154,266563
34934,146996,46313,93863
34935,146998,68375,33126
34936,147000,81165,130719
34937,147002,343663,39850
34938,147004,2124186,79212
34939,147006,4195278,332534
34940,147008,902955,27721
34941,147010,2905772,193544
34942,147012,4119270,297308
34943,147014,1258201,117340
34944,147016,3409440,277153
34945,147018,374627,33624
34946,147022,2279339,333348
34947,147024,3595298,362136
34948,147026,1322287,15768
34949,147028,42824,73492
34950,147030,62859,84844
34951,147033,4370922,318972
34952,147035,118674,232739
34953,147037,367097,92326
34954,147039,3268288,297466
34955,147041,4097612,330007
34956,147043,6895,134155
34957,147045,1828148,84106
34958,147047,298786,70815
34959,147049,313410,65830
34960,147051,214915,84368
34961,147053,291855,237672
34962,147055,82162,60392
34963,147057,117620,75143
34964,147060,3115242,257200
34965,147062,2524568,214099
34966,147066,42588,66175
34967,147070,43678,69592
34968,147074,70687,85648
34969,147078,53355,131898
34970,147084,45828,101030
34971,147086,42007,85346
34972,147088,42809,36516
34973,147090,45126,244636
34974,147094,59868,111975
34975,147100,100563,145147
34976,147102,2979302,259838
34977,147104,3528498,253339
34978,147106,2281201,184080
34979,147108,3242934,257116
34980,147110,3638686,319964
34981,147112,2042464,280674
34982,147114,2569466,145203
34983,147116,2070852,189755
